gas_day,meter_id,scheduled_dth,actual_dth,pressure_psig,temperature_f,variance_pct
2026-08-23,OKT-O11-02,25882,24808,730.0,75.0,-4.15
2026-08-24,OKT-DN1-01,90170,90968,760.2,81.6,0.89
2026-08-24,OKT-DN1-02,9201,9443,813.9,80.4,2.63
2026-08-24,OKT-DN4-01,10713,10415,882.7,82.8,-2.78
2026-08-24,OKT-DN4-02,12104,12490,803.2,77.2,3.19
2026-08-24,OKT-DN4-03,21992,22713,802.0,81.5,3.28
2026-08-24,OKT-DN4-04,16167,16060,693.4,88.3,-0.66
2026-08-24,OKT-DN4-05,14918,15757,725.6,78.6,5.62
2026-08-24,OKT-DN4-06,9257,8884,832.2,82.0,-4.03
2026-08-24,OKT-DN4-07,12673,13360,745.3,87.8,5.42
2026-08-24,OKT-DN4-08,19985,19579,877.3,88.8,-2.03
2026-08-24,OKT-DN4-09,9482,9437,929.5,89.0,-0.47
2026-08-24,OKT-DN5-01,58056,57728,906.4,88.2,-0.57
2026-08-24,OKT-DN5-02,12478,12490,739.2,84.9,0.1
2026-08-24,OKT-DN5-03,17734,17208,804.4,88.3,-2.96
2026-08-24,OKT-DN5-04,34611,32782,834.9,85.2,-5.28
2026-08-24,OKT-DN5-05,14863,14991,907.4,87.2,0.86
2026-08-24,OKT-DN5-06,29521,30783,811.7,81.9,4.28
2026-08-24,OKT-OK1-01,70661,74213,889.2,84.8,5.03
2026-08-24,OKT-OK1-02,14870,15155,825.2,77.4,1.92
2026-08-24,OKT-OK1-03,7661,7686,727.1,82.5,0.32
2026-08-24,OKT-OK1-04,12286,12724,788.8,86.5,3.57
2026-08-24,OKT-OK2-01,54243,52931,820.5,86.2,-2.42
2026-08-24,OKT-OK2-02,15800,14894,701.8,80.6,-5.74
2026-08-24,OKT-OK3-01,58551,57560,762.1,82.8,-1.69
2026-08-24,OKT-OK3-02,16547,16592,742.4,81.4,0.27
2026-08-24,OKT-OK3-03,13494,13494,729.5,86.7,-0.0
2026-08-24,OKT-OK4-01,29736,31251,892.6,85.1,5.09
2026-08-24,OKT-OK4-02,75275,77734,828.1,81.5,3.27
2026-08-24,OKT-OK9-01,18576,18754,849.3,82.6,0.96
2026-08-24,OKT-OK9-02,12702,12775,871.3,86.1,0.57
2026-08-24,OKT-OK9-03,12123,11524,714.1,86.8,-4.94
2026-08-24,OKT-OK9-04,9622,10004,913.1,80.7,3.97
2026-08-24,OKT-OK9-05,13968,14332,707.6,77.2,2.61
2026-08-24,OKT-OK9-06,62734,61558,700.6,87.4,-1.87
2026-08-24,OKT-OK9-07,17808,17826,787.2,80.8,0.1
2026-08-24,OKT-OK9-08,9238,9767,826.2,87.6,5.72
2026-08-24,OKT-OK9-09,4978,5244,835.5,85.8,5.34
2026-08-24,OKT-O12-01,5302,5528,693.4,86.9,4.27
2026-08-24,OKT-O12-02,16645,16701,938.7,79.9,0.34
2026-08-24,OKT-O12-03,71154,67850,887.2,85.2,-4.64
2026-08-24,OKT-O12-04,15934,16003,715.4,80.9,0.43
2026-08-24,OKT-O11-01,19829,19265,891.8,80.7,-2.84
2026-08-24,OKT-O11-02,27200,28808,685.9,82.8,5.91
2026-08-25,OKT-DN1-01,93155,94025,858.3,88.1,0.93
2026-08-25,OKT-DN1-02,9564,9937,815.7,77.6,3.9
2026-08-25,OKT-DN4-01,11135,11577,816.4,82.5,3.97
2026-08-25,OKT-DN4-02,12581,11885,874.8,83.5,-5.53
2026-08-25,OKT-DN4-03,22860,22113,714.4,83.4,-3.27
2026-08-25,OKT-DN4-04,16805,16192,762.0,87.2,-3.65
2026-08-25,OKT-DN4-05,15507,16266,753.7,89.0,4.89
2026-08-25,OKT-DN4-06,9622,9970,803.0,85.6,3.62
2026-08-25,OKT-DN4-07,13173,13740,795.2,82.3,4.31
2026-08-25,OKT-DN4-08,20774,20942,942.3,86.5,0.81
2026-08-25,OKT-DN4-09,9856,10114,892.8,80.2,2.61
2026-08-25,OKT-DN5-01,59978,57375,832.5,79.1,-4.34
2026-08-25,OKT-DN5-02,12970,12710,782.2,80.1,-2.01
2026-08-25,OKT-DN5-03,18434,17517,717.0,77.3,-4.97
2026-08-25,OKT-DN5-04,35977,37223,938.5,88.6,3.46
2026-08-25,OKT-DN5-05,15450,14637,857.6,82.0,-5.26
2026-08-25,OKT-DN5-06,30686,30522,755.2,87.2,-0.53
2026-08-25,OKT-OK1-01,73000,73619,845.6,78.1,0.85
2026-08-25,OKT-OK1-02,15457,15797,838.1,87.3,2.2
2026-08-25,OKT-OK1-03,7964,8286,927.4,84.8,4.05
2026-08-25,OKT-OK1-04,12771,12290,873.3,82.5,-3.76
2026-08-25,OKT-OK2-01,56038,53584,660.9,85.7,-4.38
2026-08-25,OKT-OK2-02,16424,15710,906.1,86.8,-4.34
2026-08-25,OKT-OK3-01,60489,63290,696.1,77.9,4.63
2026-08-25,OKT-OK3-02,17201,16378,758.9,84.2,-4.78
2026-08-25,OKT-OK3-03,14027,14026,749.6,83.1,-0.01
2026-08-25,OKT-OK4-01,30909,30688,937.3,80.1,-0.72
2026-08-25,OKT-OK4-02,77768,80586,885.9,88.4,3.62
2026-08-25,OKT-OK9-01,19309,19521,699.6,78.6,1.1
2026-08-25,OKT-OK9-02,13203,13688,745.3,84.8,3.68
2026-08-25,OKT-OK9-03,12602,12088,794.8,78.8,-4.08
2026-08-25,OKT-OK9-04,10002,10450,739.3,81.5,4.48
2026-08-25,OKT-OK9-05,14519,15169,842.3,80.3,4.48
2026-08-25,OKT-OK9-06,64811,64567,705.9,78.5,-0.38
2026-08-25,OKT-OK9-07,18511,18766,782.2,85.6,1.38
2026-08-25,OKT-OK9-08,9603,9532,807.4,87.1,-0.74
2026-08-25,OKT-OK9-09,5174,4978,689.8,83.2,-3.8
2026-08-25,OKT-O12-01,5511,5398,784.4,84.5,-2.06
2026-08-25,OKT-O12-02,17302,16345,820.5,88.7,-5.53
2026-08-25,OKT-O12-03,73510,75296,827.0,83.6,2.43
2026-08-25,OKT-O12-04,16563,17555,680.2,81.2,5.99
2026-08-25,OKT-O11-01,20611,19691,896.5,78.5,-4.46
2026-08-25,OKT-O11-02,28273,28913,766.8,83.1,2.26
2026-08-26,OKT-DN1-01,93799,96455,930.0,87.0,2.83
2026-08-26,OKT-DN1-02,9481,9546,819.7,87.4,0.69
2026-08-26,OKT-DN4-01,11039,11467,843.4,82.6,3.88
2026-08-26,OKT-DN4-02,12472,12365,701.4,80.3,-0.85
2026-08-26,OKT-DN4-03,22661,21455,866.8,79.7,-5.32
2026-08-26,OKT-DN4-04,16659,15856,917.3,89.3,-4.82
2026-08-26,OKT-DN4-05,15372,15950,844.2,82.1,3.76
2026-08-26,OKT-DN4-06,9539,9171,919.1,86.3,-3.85
2026-08-26,OKT-DN4-07,13058,12280,858.2,87.2,-5.96
2026-08-26,OKT-DN4-08,20593,20132,702.1,80.3,-2.24
2026-08-26,OKT-DN4-09,9770,9777,795.3,78.6,0.07
2026-08-26,OKT-DN5-01,60393,57901,903.5,80.8,-4.13
2026-08-26,OKT-DN5-02,12857,12245,929.0,80.1,-4.76
2026-08-26,OKT-DN5-03,18273,19233,694.8,81.2,5.25
2026-08-26,OKT-DN5-04,35664,37622,826.6,84.8,5.49
2026-08-26,OKT-DN5-05,15315,15071,786.4,81.3,-1.59
2026-08-26,OKT-DN5-06,30419,30907,915.8,88.0,1.61
2026-08-26,OKT-OK1-01,73504,70882,853.7,81.0,-3.57
2026-08-26,OKT-OK1-02,15323,16113,718.9,80.3,5.16
2026-08-26,OKT-OK1-03,7894,8023,925.2,88.9,1.63
2026-08-26,OKT-OK1-04,12660,12752,923.2,83.5,0.73
2026-08-26,OKT-OK2-01,56426,56059,747.4,81.0,-0.65
2026-08-26,OKT-OK2-02,16281,16952,931.9,83.9,4.12
2026-08-26,OKT-OK3-01,60907,58772,807.9,82.8,-3.51
2026-08-26,OKT-OK3-02,17051,17324,765.9,81.1,1.6
2026-08-26,OKT-OK3-03,13905,13650,787.2,82.0,-1.83
2026-08-26,OKT-OK4-01,30641,31166,788.0,78.5,1.72
2026-08-26,OKT-OK4-02,78305,75460,886.8,87.0,-3.63
2026-08-26,OKT-OK9-01,19141,20101,731.3,85.8,5.02
2026-08-26,OKT-OK9-02,13088,13306,824.1,83.1,1.67
2026-08-26,OKT-OK9-03,12492,12228,693.4,80.2,-2.11
2026-08-26,OKT-OK9-04,9915,10305,710.9,80.5,3.94
2026-08-26,OKT-OK9-05,14393,15101,817.3,80.8,4.92
2026-08-26,OKT-OK9-06,65259,67485,780.8,82.8,3.41
2026-08-26,OKT-OK9-07,18350,18000,920.9,84.2,-1.91
2026-08-26,OKT-OK9-08,9520,10041,897.3,89.2,5.48
2026-08-26,OKT-OK9-09,5129,5076,898.8,87.2,-1.04
2026-08-26,OKT-O12-01,5463,5455,778.0,88.9,-0.16
2026-08-26,OKT-O12-02,17151,16133,943.7,78.1,-5.94
2026-08-26,OKT-O12-03,74017,75430,773.7,80.6,1.91
2026-08-26,OKT-O12-04,16419,15801,764.7,88.5,-3.77
2026-08-26,OKT-O11-01,20432,19738,669.2,86.2,-3.39
2026-08-26,OKT-O11-02,28027,27079,797.3,86.6,-3.38
2026-08-27,OKT-DN1-01,93990,97299,932.9,82.1,3.52
2026-08-27,OKT-DN1-02,9720,9231,694.6,79.8,-5.03
2026-08-27,OKT-DN4-01,11318,11048,808.7,77.7,-2.38
2026-08-27,OKT-DN4-02,12787,12078,720.4,82.3,-5.55
2026-08-27,OKT-DN4-03,23234,23838,688.9,84.4,2.6
2026-08-27,OKT-DN4-04,17080,17195,944.0,85.2,0.67
2026-08-27,OKT-DN4-05,15761,15338,710.0,77.6,-2.69
2026-08-27,OKT-DN4-06,9780,9261,713.2,87.2,-5.3
2026-08-27,OKT-DN4-07,13388,13585,688.6,88.7,1.47
2026-08-27,OKT-DN4-08,21114,21154,864.2,85.3,0.19
2026-08-27,OKT-DN4-09,10017,10306,728.1,80.1,2.88
2026-08-27,OKT-DN5-01,60516,59393,716.1,79.1,-1.86
2026-08-27,OKT-DN5-02,13183,12844,781.0,82.7,-2.57
2026-08-27,OKT-DN5-03,18735,18926,684.7,80.9,1.02
2026-08-27,OKT-DN5-04,36566,35141,923.9,77.4,-3.9
2026-08-27,OKT-DN5-05,15703,15827,830.1,79.9,0.79
2026-08-27,OKT-DN5-06,31188,32963,781.6,85.9,5.69
2026-08-27,OKT-OK1-01,73654,73860,910.2,83.5,0.28
2026-08-27,OKT-OK1-02,15710,15590,900.0,87.8,-0.77
2026-08-27,OKT-OK1-03,8094,8066,940.1,79.3,-0.35
2026-08-27,OKT-OK1-04,12980,12681,772.4,85.2,-2.3
2026-08-27,OKT-OK2-01,56541,58224,767.2,78.5,2.98
2026-08-27,OKT-OK2-02,16693,16634,817.5,77.9,-0.35
2026-08-27,OKT-OK3-01,61031,62973,810.5,82.4,3.18
2026-08-27,OKT-OK3-02,17482,17396,812.1,87.7,-0.49
2026-08-27,OKT-OK3-03,14257,14292,726.3,82.1,0.25
2026-08-27,OKT-OK4-01,31415,30478,849.8,86.8,-2.98
2026-08-27,OKT-OK4-02,78465,81041,689.3,87.3,3.28
2026-08-27,OKT-OK9-01,19625,19394,842.5,88.4,-1.17
2026-08-27,OKT-OK9-02,13419,13454,733.0,86.8,0.26
2026-08-27,OKT-OK9-03,12808,13009,809.3,88.5,1.57
2026-08-27,OKT-OK9-04,10166,10557,846.6,88.4,3.85
2026-08-27,OKT-OK9-05,14757,13974,703.2,82.4,-5.3
2026-08-27,OKT-OK9-06,65392,68905,749.4,86.3,5.37
2026-08-27,OKT-OK9-07,18814,18138,796.3,79.6,-3.6
2026-08-27,OKT-OK9-08,9760,10189,693.6,80.6,4.39
2026-08-27,OKT-OK9-09,5259,5534,679.8,87.8,5.22
2026-08-27,OKT-O12-01,5601,5749,778.8,87.3,2.63
2026-08-27,OKT-O12-02,17585,17512,842.6,80.0,-0.41
2026-08-27,OKT-O12-03,74168,76968,860.2,77.7,3.77
2026-08-27,OKT-O12-04,16834,16289,740.3,83.2,-3.24
2026-08-27,OKT-O11-01,20949,19719,881.1,81.5,-5.87
2026-08-27,OKT-O11-02,28736,27216,860.6,78.6,-5.29
2026-08-28,OKT-DN1-01,90943,88718,840.7,79.8,-2.45
2026-08-28,OKT-DN1-02,9233,9100,693.3,78.5,-1.44
2026-08-28,OKT-DN4-01,10751,10996,724.5,88.4,2.28
2026-08-28,OKT-DN4-02,12147,11611,753.9,79.9,-4.41
2026-08-28,OKT-DN4-03,22071,22354,851.3,82.6,1.28
2026-08-28,OKT-DN4-04,16225,15472,871.2,86.2,-4.64
2026-08-28,OKT-DN4-05,14972,15449,754.0,88.6,3.19
2026-08-28,OKT-DN4-06,9290,9205,864.3,86.9,-0.91
2026-08-28,OKT-DN4-07,12718,12577,765.5,82.4,-1.11
2026-08-28,OKT-DN4-08,20057,19146,940.4,88.4,-4.54
2026-08-28,OKT-DN4-09,9516,9154,822.4,80.3,-3.8
2026-08-28,OKT-DN5-01,58554,56887,835.5,82.6,-2.85
2026-08-28,OKT-DN5-02,12522,12046,845.3,77.7,-3.8
2026-08-28,OKT-DN5-03,17797,17881,791.4,86.8,0.47
2026-08-28,OKT-DN5-04,34735,32857,747.4,86.4,-5.4
2026-08-28,OKT-DN5-05,14916,15681,813.4,78.6,5.13
2026-08-28,OKT-DN5-06,29626,29082,846.5,85.3,-1.84
2026-08-28,OKT-OK1-01,71266,71508,701.1,79.4,0.34
2026-08-28,OKT-OK1-02,14924,14503,714.7,83.9,-2.82
2026-08-28,OKT-OK1-03,7689,7604,775.8,86.3,-1.1
2026-08-28,OKT-OK1-04,12330,12246,838.6,84.8,-0.68
2026-08-28,OKT-OK2-01,54708,54364,853.0,85.7,-0.63
2026-08-28,OKT-OK2-02,15857,15754,828.4,86.7,-0.64
2026-08-28,OKT-OK3-01,59053,55875,748.8,83.3,-5.38
2026-08-28,OKT-OK3-02,16607,16901,821.1,88.5,1.77
2026-08-28,OKT-OK3-03,13543,12789,680.7,82.4,-5.57
2026-08-28,OKT-OK4-01,29842,30680,693.9,82.8,2.81
2026-08-28,OKT-OK4-02,75921,73248,732.1,89.0,-3.52
2026-08-28,OKT-OK9-01,18642,19731,736.4,84.1,5.84
2026-08-28,OKT-OK9-02,12747,12841,787.7,86.3,0.74
2026-08-28,OKT-OK9-03,12166,11810,682.5,83.4,-2.93
2026-08-28,OKT-OK9-04,9656,9740,910.7,88.5,0.87
2026-08-28,OKT-OK9-05,14018,13566,792.6,79.6,-3.22
2026-08-28,OKT-OK9-06,63272,62448,900.9,87.3,-1.3
2026-08-28,OKT-OK9-07,17872,18123,933.3,77.7,1.41
2026-08-28,OKT-OK9-08,9271,9328,920.6,79.1,0.61
2026-08-28,OKT-OK9-09,4996,4711,687.3,80.7,-5.7
2026-08-28,OKT-O12-01,5321,5135,909.9,81.9,-3.49
2026-08-28,OKT-O12-02,16704,16601,794.4,82.9,-0.62
2026-08-28,OKT-O12-03,71764,73216,846.9,83.3,2.02
2026-08-28,OKT-O12-04,15991,16865,756.5,84.4,5.46
2026-08-28,OKT-O11-01,19899,19559,886.5,78.4,-1.71
2026-08-28,OKT-O11-02,27297,25809,910.9,89.1,-5.45
